Title,GDP_measure,value
1951,Gross Domestic Product index: Current price: Seasonally adjusted,0.7
1951,Total national household final consumption annual growth rate YoY CVM SA %,-1.2
1951,Gross value added at basic price index: Current price: Seasonally adjusted,0.8
1951,Gross domestic product index: CVM: Seasonally adjusted,19.7
1951,Non-profits institutions annual growth rate YoY CP SA %,8.8000000000000007
1951,Gross Domestic Product: chained volume measures: Seasonally adjusted £m,387897
1951,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CP SA £m,18740
1951,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CVM SA £m,405543
1951,Total national household final consumption annual growth rate %,8.1
1951,Gross domestic product at market prices:Implied deflator:SA,3.7
1951,Gross National Income: Current price: Seasonally adjusted £m,14819
1951,Gross Value Added (Average) at basic prices: CP SA £m,13173
1951,Gross Value Added at basic prices:chained volume measures:Seasonally adjusted £m,343036
1951,Total national expenditure:Implied deflator:SA,4
1951,Gross value added at basic prices: Output Index: CVM SA,19.899999999999999
1951,Total national expenditure (aligned) - P.3+P.5: CVM SA £m,377151
1951,Total national expenditure (aligned) - P.3+P.5: CP SA £m,15101
1951,Gross Domestic Product at market prices: Current price: Seasonally adjusted £m,14518
1951,Revisions to NPISH CVM growth table %,0
1951,Revisions to Households CVM growth %,0
1951,Revisions to Total GVA CVM growth %,0
1951,Revisions to Total export CVM growth %,0
1951,Revisions to total (domestic expenditure) CVM growth %,0
1951,Revisions to Gross fixed capital formation CVM growth %,0
1951,Revisions to General government CVM growth %,0
1951,Revisions to Total imports CVM growth %,0
1951,Revision to GVA at bp £m,0
1951,Revision to basic price adjustment (bpa) £m,0
1951,Revision to GDP at market prices £m,0
1951,Revision to HH - component of GDP(E) £m,0
1951,Revision to changes in inventories - component of GDP(E) £m,0
1951,Revision to GFCF - component of GDP(E) £m,0
1951,Revision to CG - component of GDP(E) £m,0
1951,Revision to NPISH - component of GDP(E) £m,0
1951,Revision to total imports - component of GDP(E) £m,0
1951,Revision to total exports - component of GDP(E) £m,0
1951,Revisions to domestic expenditure on goods and services at market prices. £m,0
1951,Revisions to GDP CVM growth %,0
1951,Revision to Acquistions less disposals of valuables - component of GDP(E) £m,0
1951,Revisions to other income £m,0
1951,Revisions to GoS of corporations £m,0
1951,Revisions to CoE £m,0
1951,Revisions to statistical discrepancy (E) £m,0
1951,Revisions to statistical discrepancy (I) £m,0
1951,Revisions to taxes on products & production less subsidies £m,0
1951,Revisions to GVA at fc £m,0
1951,UK: Total compensation of employees (Uses): D.1: CP SA £m,8543
1951,Income based: Gross operating surplus of corporations : Total: CP SA £m,2653
1951,Income based: Other income: CP SA £m,1835
1951,Gross Value Added at basic prices: Implied deflator:SA,3.8
1951,National accounts residual error: CP: SA: £m,-207
1951,ESA95 % change on previous quarter: Gross value added at basic prices,3.5
1951,Gross value added at basic prices:CVM:Index:SA,19.5
1951,Income based: Gross value added at factor cost: CP SA £m,13031
1952,General Government: Final consumption expenditure (P3): CPSA £m,3185
1952,Gross Domestic Product (Expenditure) current basic prices index SA,0.8
1952,Gross Domestic Product (Income) chained volume index: SA,20.100000000000001
1952,Gross Domestic Product (Income) current basic prices index SA,0.8
1952,Gross Domestic Product (Expenditure) chained volume index: SA,19.8
1952,Tot adjustment to basic prices (General Government + Rest of the World) CVM SA £,45899
1952,Gross domestic product at market prices annual growth rate CP SA %,8.6
1952,Total adjustment to basic prices (General Government + ROW) CP SA £m,1386
1952,Gross Domestic Product: Year on Year growth: CVM SA %,1.6
1952,GDP Deflator: Year on Year growth: SA %...51,6.9
1952,General Government: Final consumption expenditure: P3: CVM SA £m,133392
1952,whole economy: D2 less D3: pre-ESA95 factor cost adjustment: SA CP £m,1674
1952,Trade in services:Exports:Total:CP:SA:£m,933
1952,Trade in services:Imports:Total:CP:SA:£m,810
1952,Trade in Services:Imports:Total:CVM:SA:£m,8873
1952,Trade in services:Balance:Total:CP:SA:£m,123
1952,Trade in Services:Exports:Total:CVM:SA:£m,15249
1952,Balance of Payments: Trade in Goods & Services: Total balance: CP SA £m,-151
1952,Balance of Payments: Trade in Goods & Services: Total exports: CVM SA £m,40260
1952,Balance of Payments: Trade in Goods & Services: Total exports: CP SA £m,3750
1952,Balance of Payments: Trade in Goods & Services: Total imports: CP SA £m,3901
1952,Balance of Payments: Imports: Total Trade in Goods & Services: CVM SA £m,34558
1952,Balance of Payments: Trade in Goods & Services: Total Balance: CVM SA £m,5702
1952,Gross fixed capital formation annual growth rate YoY CP SA %,13.8
1952,Total fixed capital formation annual growth rate YoY CVM SA %,11.1
1952,Changes in inventories (CP SA) including alignment adjustment £m,50
1952,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: CP £m: SA,2631
1952,Gross Operating Surplus: NFCos: Public: Current price: SA £m,455
1952,Imports goods annual growth rate CP SA %,-11
1952,Exports goods annual growth rate CP SA %,1.4
1952,Changes in inventories including alignment adjustment - CVM NAYear SA £m,-428
1952,Exports goods annual growth rate CVM SA %,-2
1952,Imports goods annual growth rate CVM SA %,-7.4
1952,Gross Domestic Product (Income) current basic prices: aligned: SA £m,14524
1952,Gross Domestic Product (Expenditure) chained volume measure SA £m,348086
1952,Gross Domestic Product (Expenditure) current basic prices: aligned:SA £m,14310
1952,NPISH (S.15): Individual consumption expenditure (P.31): Uses: Current price: £m: SA,68
1952,Trade in Goods:Exports:Total Trade in Goods:CVM:SA:£m,25359
1952,Trade in Goods:Imports:Total:CVM:SA: £m,25573
1952,Final Consumption Expenditure of NPISHs CVM SA £m,17248
1952,Trade in Goods:Balance:Total:CP:SA £m,-274
1952,Trade in Goods:Imports:Total:CP:SA £m,3091
1952,Trade in Goods:Exports:Total:CP:SA £m,2817
1952,"Acquisitions less disposals of valuables: total economy CP SA, £m",0
1952,"Acquisitions less disposals of valuables: total economy CVM SA, £m",0
1952,Total Gross Fixed Capital Formation CP SA £m,1894
1952,Total Gross Fixed Capital Formation CVM SA £m,37555
1952,Compensation of employees D.1 annual growth rate YoY CP SA %,7.1
1952,Difference between GDP(E) and GDP(A) MP (SA CP) £m,76
1952,Statistical discrepancy (income) £m,-138
1952,Difference between GDP(Expenditure) and GDP(Average) MP(CVM SA) £m,1899
1952,Gross Operating Surplus: Financial Corporations: Total: CP SA £m,34
1952,Gross value added at basic prices annual deflator growth rate SA %...455,7
1952,Gross value added at basic prices annual growth CVM SA %,2
1952,Gross value added at basic prices annual growth rate CP SA %,9.1999999999999993
1952,Non-profits institutions annual growth rate YoY CVM SA %,4.7
1952,General government annual growth rate YoY CP SA %,17.899999999999999
1952,General government annual growth rate YoY CVM SA %,9.6
1952,Total exports annual growth rate YoY CP SA %,3.1
1952,Exports services annual growth rate CP SA %,8.5
1952,Imports services annual growth rate CP SA %,-2.2000000000000002
1952,Expenditure based estimate annual growth rate CP SA %,9.3000000000000007
1952,Expenditure based estimate annual growth rate CVM SA %,2.1
1952,GOS Public corporations annual growth rate YoY CP SA %,8.9
1952,GOS of corporations annual growth YoY CP SA %,17.600000000000001
1952,Gross Domestic Product at market prices: CP: NSA £m,15772
1952,Total exports annual growth rate YoY CVM SA %,-2
1952,Exports services annual growth rate CVM SA %,-2
1952,Total imports annual growth rate YoY CP SA %,-9.3000000000000007
1952,Total imports annual growth rate YoY CVM SA %,-7.4
1952,Imports services annual growth rate CVM SA %,-7.4
1952,CVM SA changes in inventories timing adjustment £m,0
1952,CP SA changes in inventories timing adjustment £m,0
1952,Gross Operating Surplus: NFCos: Private: Alignment adjustments: CP SA £m,0
1952,Income based estimate annual growth rate CVM SA %,2
1952,Gross added value at factor cost annual growth rate YoY CP SA %,9.1999999999999993
1952,Other income annual growth rate YoY CP SA %,7.1
1952,Gross national income at market prices annual growth rate CP SA %,7.8
1952,Gross final expenditure annual growth rate YoY CP SA %,4.5999999999999996
1952,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: Y on Y-1 growth %: CP £m: SA,19.399999999999999
1952,GOS Financial corporations annual growth rate YoY CP SA %,6.2
1952,Income based estimate annual growth rate CP SA %,9.1999999999999993
1952,Taxes on products & production less subsidies annual growth rate YoY CP SA %,3.6
1952,Total domestic expenditure annual growth rate YoY CP SA %,4.9000000000000004
1952,Total domestic expenditure annual growth rate YoY CVM SA %,-0.1
1952,Gross domestic expenditure annual deflator growth rate SA %...578,5
1952,Households (S.14): Individual consumption expenditure (P.31) Uses: Current price: £m: SA,10650
1952,Household final consumption expenditure :National concept CVM SA - £m,226218
1952,Gross final expenditure annual growth rate YoY CVM SA %,-0.4
1952,Gross Domestic Product index: Current price: Seasonally adjusted,0.8
1952,Total national household final consumption annual growth rate YoY CVM SA %,0.2
1952,Gross value added at basic price index: Current price: Seasonally adjusted,0.8
1952,Gross domestic product index: CVM: Seasonally adjusted,20
1952,Non-profits institutions annual growth rate YoY CP SA %,9.6999999999999993
1952,Gross Domestic Product: chained volume measures: Seasonally adjusted £m,394071
1952,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CP SA £m,19597
1952,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CVM SA £m,403790
1952,Total national household final consumption annual growth rate %,5.5
1952,Gross domestic product at market prices:Implied deflator:SA,4
1952,Gross National Income: Current price: Seasonally adjusted £m,15982
1952,Gross Value Added (Average) at basic prices: CP SA £m,14386
1952,Gross Value Added at basic prices:chained volume measures:Seasonally adjusted £m,349985
1952,Total national expenditure:Implied deflator:SA,4.2
1952,Gross value added at basic prices: Output Index: CVM SA,20.399999999999999
1952,Total national expenditure (aligned) - P.3+P.5: CVM SA £m,376951
1952,Total national expenditure (aligned) - P.3+P.5: CP SA £m,15847
1952,Gross Domestic Product at market prices: Current price: Seasonally adjusted £m,15772
1952,Revisions to NPISH CVM growth table %,0
1952,Revisions to Households CVM growth %,0
1952,Revisions to Total GVA CVM growth %,0
1952,Revisions to Total export CVM growth %,0
1952,Revisions to total (domestic expenditure) CVM growth %,0
1952,Revisions to Gross fixed capital formation CVM growth %,0
1952,Revisions to General government CVM growth %,0
1952,Revisions to Total imports CVM growth %,0
1952,Revisions to GDP CVM quarter on same quarter a year earlier. £m,0
1952,Revision to GVA at bp £m,0
1952,Revision to basic price adjustment (bpa) £m,0
1952,Revision to GDP at market prices £m,0
1952,Revision to HH - component of GDP(E) £m,0
1952,Revision to changes in inventories - component of GDP(E) £m,0
1952,Revision to GFCF - component of GDP(E) £m,0
1952,Revision to CG - component of GDP(E) £m,0
1952,Revision to NPISH - component of GDP(E) £m,0
1952,Revision to total imports - component of GDP(E) £m,0
1952,Revision to total exports - component of GDP(E) £m,0
1952,Revisions to domestic expenditure on goods and services at market prices. £m,0
1952,Revisions to GDP CVM growth %,0
1952,Revision to Acquistions less disposals of valuables - component of GDP(E) £m,0
1952,Revisions to other income £m,0
1952,Revisions to GoS of corporations £m,0
1952,Revisions to CoE £m,0
1952,Revisions to statistical discrepancy (E) £m,0
1952,Revisions to statistical discrepancy (I) £m,0
1952,Revisions to taxes on products & production less subsidies £m,0
1952,Revisions to GVA at fc £m,0
1952,UK: Total compensation of employees (Uses): D.1: CP SA £m,9151
1952,Income based: Gross operating surplus of corporations : Total: CP SA £m,3120
1952,Income based: Other income: CP SA £m,1965
1952,Gross Value Added at basic prices: Implied deflator:SA,4.0999999999999996
1952,National accounts residual error: CP: SA: £m,-214
1952,ESA95 % change on previous quarter: Gross value added at basic prices,2
1952,Gross value added at basic prices:CVM:Index:SA,19.899999999999999
1952,Income based: Gross value added at factor cost: CP SA £m,14236
1953,General Government: Final consumption expenditure (P3): CPSA £m,3305
1953,Gross Domestic Product (Expenditure) current basic prices index SA,0.9
1953,Gross Domestic Product (Income) chained volume index: SA,21.1
1953,Gross Domestic Product (Income) current basic prices index SA,0.9
1953,Gross Domestic Product (Expenditure) chained volume index: SA,21
1953,Tot adjustment to basic prices (General Government + Rest of the World) CVM SA £,47687
1953,Gross domestic product at market prices annual growth rate CP SA %,7.3
1953,Total adjustment to basic prices (General Government + ROW) CP SA £m,1476
1953,Gross Domestic Product: Year on Year growth: CVM SA %,5.5
1953,GDP Deflator: Year on Year growth: SA %...51,1.7
1953,General Government: Final consumption expenditure: P3: CVM SA £m,136826
1953,whole economy: D2 less D3: pre-ESA95 factor cost adjustment: SA CP £m,1782
1953,Trade in services:Exports:Total:CP:SA:£m,948
